u,g,r,i,z,redshift
20.35221,19.31686,19.03721,18.95227,18.90982,0.0
24.39033,22.70878,20.87469,19.66404,19.21091,0.5528289
23.63928,21.53886,20.00011,19.43731,19.01569,0.2626777
25.21614,25.83158,19.27381,18.52362,17.55906,-5.58698e-05
23.52137,22.83308,22.39263,21.95306,21.72081,0.7390558
22.64203,23.55388,21.91765,20.78036,19.76721,0.9469636
20.65483,18.49936,17.38592,16.90258,16.50637,0.1493067
21.13245,19.90469,19.32386,19.10789,18.94896,-9.618929e-05
23.73913,21.98085,20.47754,19.45076,18.922,0.6390091
24.77996,20.90333,18.98194,18.10699,17.70106,0.4759714
23.56057,22.54686,20.60051,19.65536,19.25135,0.5480639
23.05362,21.55543,21.49703,21.64259,21.43325,9.948069e-05
20.2433,18.81815,18.15268,17.82884,17.68933,7.486396e-05
21.7927,21.21464,21.51213,21.48943,22.05964,2.48603
21.79977,21.30013,20.62698,19.9279,19.13011,0.794132
22.471,22.02968,22.01142,22.10123,21.29292,2.486729
23.79595,21.86462,20.44768,19.64669,19.21074,0.4984899
21.46673,21.34567,21.22172,21.1817,22.00054,0.0147474
22.96279,19.58751,18.02186,17.15139,16.65825,0.0002209982
21.43338,21.52602,21.2873,21.27246,20.44219,2.041903
15.81865,14.59155,14.23668,14.1304,14.12697,1.850646e-05
22.98312,21.84679,20.376,19.55851,19.07042,0.5724843
19.67256,18.92591,18.71402,18.44038,18.42521,0.100789
24.01721,23.11687,22.82646,22.19265,21.51327,1.352012
23.65677,22.11744,20.47888,20.18841,20.14576,4.244536
20.15183,18.99156,18.4646,18.29498,18.15177,4.648059e-05
22.28895,21.22882,21.13759,20.97606,20.73265,-0.0003778281
23.20245,20.75938,19.0841,18.18836,17.77652,0.4564248
23.13788,22.47216,20.6552,19.46089,18.90367,0.5964586
23.86737,22.50329,20.8267,19.69071,19.04382,0.5607436
21.38898,21.40005,21.13005,21.09024,20.95811,1.065153
20.59367,18.73289,17.73395,17.28522,16.92776,0.1144475
23.47835,21.32196,20.49005,19.75727,19.32722,0.5708244
18.48911,17.49888,17.19437,17.09595,17.08439,-0.0002008561
20.7254,19.50023,19.0004,18.82673,18.73793,-0.0002978375
17.02293,15.55591,15.02321,14.84923,14.79673,-0.0002585615
19.01081,17.77581,17.13378,16.72464,16.45409,0.07736275
25.12689,21.54589,19.56032,18.90619,18.41902,0.3859494
22.68789,22.00504,20.62841,19.79869,19.49194,0.6425288
25.35415,22.39439,20.99509,19.90755,19.48477,0.6189994
22.48733,22.03143,20.20221,19.22401,18.88332,0.5067295
21.01414,20.82881,20.85811,20.57611,20.5414,1.772945
22.33068,21.09187,19.4476,18.89521,18.48053,0.3392867
23.06138,21.96833,21.3111,21.24302,20.77502,1.218663
19.26462,18.87212,18.83518,18.77308,18.62718,2.194126
17.96926,16.57402,15.80323,15.40805,15.11014,0.08733487
26.14889,22.49751,21.78518,21.35181,20.76776,0.9809139
21.82837,21.59992,21.27969,21.30226,21.12433,1.214311
25.63386,23.33894,21.42594,20.01841,19.21012,0.7156827
24.47559,22.64593,21.02193,19.84905,19.18581,0.6074041
20.59433,18.60069,17.65599,17.25197,16.94357,0.0855389
25.36718,22.42821,20.82666,19.87775,19.40796,0.5020984
19.05419,17.86925,17.43437,17.19924,17.19032,0.03186906
19.29533,18.93138,18.8404,18.64695,18.41864,0.4186458
22.63902,22.1298,21.43644,21.05532,20.60424,0.7949491
21.57122,21.04907,20.06263,19.52404,19.07502,2.121006
21.3536,21.26904,21.05099,21.05577,20.62486,1.149756
23.5035,22.74403,21.32521,18.97043,17.58838,1.432928e-05
20.28855,18.64853,17.59482,17.11502,16.79645,0.1661842
26.07053,22.80096,20.77494,19.67531,19.41457,0.5334935
22.1223,21.42763,21.22607,21.17741,21.13795,-0.0001538583
19.84422,19.72621,19.80161,19.57837,19.44409,1.72054
21.30745,20.92133,20.91895,20.71968,20.29379,1.812659
21.45553,20.9246,20.76939,20.54754,20.47632,1.05396
21.25375,19.4229,18.02267,17.48422,17.1102,0.264623
23.53108,21.83951,20.02,19.09385,18.61297,0.5916139
19.27827,19.32741,19.31249,19.0025,19.00464,1.880522
23.10661,21.40132,19.92448,18.9701,18.45913,-0.0002041165
22.87341,21.04902,20.83516,20.59437,20.77183,-5.112942e-05
22.91142,21.27568,19.59794,18.60816,18.18925,0.5319129
23.83773,22.13824,20.41886,19.47321,19.10225,0.5003585
24.19649,24.37169,22.74137,24.01814,22.37615,0.8304584
26.14766,22.5291,21.63749,20.79667,20.33647,0.7612329
24.81284,23.14101,20.87346,19.53461,19.22389,0.6045213
25.24816,24.00093,22.15833,21.408,21.40088,0.0
21.73738,20.69898,18.8536,18.27069,17.80585,0.3619895
22.28881,22.08556,21.563,21.21721,20.94918,1.480827
24.09861,22.30605,21.41477,20.1657,19.65322,-0.002134885
20.21105,20.13677,19.86497,19.97595,19.9721,1.05527
23.90768,22.94725,20.82719,20.08317,21.27311,0.9336025
25.4176,21.97215,20.40782,19.76475,19.25684,0.360664
24.46118,23.63645,21.67427,20.60302,19.93391,0.549047
19.36232,18.36058,18.11293,18.03793,17.99693,0.000258248
25.6269,22.7746,21.16813,20.20325,19.63017,0.5262099
24.27337,22.07516,20.24157,19.30738,18.77085,0.5062727
25.71592,22.39681,20.60942,19.60163,19.20326,0.595936
21.85501,21.62539,21.60128,21.87078,21.39527,1.833049
18.7312,17.76678,17.43234,17.30902,17.27431,-0.000320413
21.88975,20.28937,18.7139,18.09077,17.73087,0.2941795
25.33171,22.626,20.59531,19.55221,19.21848,0.5848387
22.7767,21.89613,21.46658,20.86182,20.84362,0.758852
23.01628,22.37539,20.56979,19.65823,19.09094,0.5423848
19.57462,17.71831,16.63483,16.04848,15.54801,0.07491822
22.79614,21.74035,21.49937,21.28092,21.31247,0.000436711
22.30629,21.96355,21.79926,21.91845,21.47502,0.2797557
24.03497,21.77773,20.60059,19.60517,19.44326,6.177943
25.41197,23.81763,22.52036,19.70778,18.14338,-8.750118e-05
23.31066,22.1921,21.79737,21.71186,21.30919,2.128027
20.71186,20.50785,20.28481,20.2404,20.00824,2.034833
21.28977,19.86546,19.80381,19.81335,19.75215,2.972641
18.87248,18.0566,17.66285,17.27645,17.22584,0.119548
21.92108,21.19617,21.07035,20.84282,20.72245,1.636596
20.36731,18.46437,17.55891,17.16785,16.83914,0.1027554
19.13114,18.02558,17.38822,16.97725,16.78697,0.09984954
24.21635,22.77436,22.28712,22.23603,22.30878,0.9684693
22.54924,21.45511,19.65371,18.6808,18.21723,0.4835727
24.50445,22.25924,20.81083,19.82093,19.60614,0.5813763
25.53206,23.98155,22.16299,21.70179,21.30178,0.8640645
22.39119,20.92666,19.09095,18.22113,17.73568,0.471631
22.3475,20.78482,19.38626,18.91534,18.45949,0.2615209
22.24564,21.62418,21.26468,20.78043,20.43122,1.602471
25.94868,23.45659,21.01477,19.99033,19.32106,0.6120089
20.68061,18.38821,17.26326,16.80285,16.43372,0.1370655
19.27269,17.4608,16.4682,15.98911,15.61668,0.1234002
23.7348,22.84055,21.63223,20.41052,19.74547,0.6481182
18.16374,17.63945,17.04443,16.5877,16.41792,0.1129549
24.54432,21.95151,21.75772,21.68584,21.5344,0.1378741
18.62401,17.66441,17.30346,17.153,17.08157,-0.0005406828
20.38591,19.16463,18.91272,18.81363,18.84484,1.422938e-05
17.45128,16.55942,16.28154,16.17303,16.1652,-0.0004210789
20.45294,18.33212,17.12288,16.6474,16.30251,0.169114
19.32537,18.17955,17.5871,17.17975,16.95846,0.09596357
22.17915,20.42571,20.16768,20.20595,20.02144,2.961977
22.23218,21.56122,20.08285,19.31354,19.03137,0.4720337
22.25936,20.38033,18.73013,18.15889,17.77499,0.2896864
21.10225,20.29287,20.11279,20.13952,19.961,0.0001470337
18.77724,16.90768,15.97504,15.55585,15.2281,0.08285902
18.48295,16.826,15.99431,15.63697,15.4594,0.0002327765
24.60764,22.65114,20.75705,19.67381,19.24552,0.5443905
20.15446,18.47526,17.64438,17.27803,16.98806,0.05454193
22.93431,21.19503,19.71564,18.56021,17.97042,3.948888e-05
20.57865,19.27154,19.34111,19.40218,19.46382,0.0001693802
20.95895,18.84355,17.57788,17.0809,16.76101,0.1916852
20.54403,19.77074,19.81097,19.77739,19.57845,2.51862
23.35112,23.25113,22.6567,21.85813,21.75615,1.117558
24.34182,19.94832,18.19811,17.52897,17.07816,0.3513348
19.92557,18.66032,17.78168,17.32228,17.06235,0.2005991
21.00085,20.95712,20.61668,20.70229,20.35507,1.015504
23.45582,22.97153,21.02689,20.05891,19.59794,0.5679528
22.1603,22.08879,21.63393,21.57971,21.00141,1.459931
23.7841,22.18908,20.43046,19.45074,18.96173,0.5335474
23.58595,23.38286,21.49569,20.36863,19.55141,0.7293549
25.02806,20.59734,18.83338,18.19438,17.88244,0.3082862
23.90878,21.66393,20.19205,19.39663,19.04586,0.4816528
23.48527,23.86552,21.49329,20.46324,19.81022,0.6319285
25.88777,21.70493,20.12506,19.22336,18.77452,0.4756808
20.65746,18.94151,18.05905,17.5901,17.22621,0.08379881
22.04608,21.23879,20.88666,20.46771,20.14405,2.225038
22.63957,21.83254,20.61366,19.59655,19.06394,0.5367348
20.28301,20.01192,19.7822,19.52927,19.32553,0.4844737
22.98082,22.68752,20.84749,19.69174,19.39246,0.6267585
23.75358,21.36192,19.97518,18.7369,18.07619,-0.0001596953
23.25277,21.98442,21.644,21.56939,21.07085,1.38525
17.98293,16.8863,16.46899,16.16806,16.00757,0.05889942
19.16713,17.22095,16.21243,15.76345,15.41916,0.1032964
26.40789,22.53523,20.93121,19.77065,19.0738,0.6026409
22.81516,22.25099,20.88918,20.0766,19.68809,0.4675247
23.21471,21.7078,21.01992,20.54695,20.25074,0.1477267
22.99186,20.74265,19.13613,18.32331,17.84309,0.0002281127
21.13471,20.73421,20.25021,20.01851,19.65529,0.3942182
22.87285,22.5966,20.86257,19.50427,18.97419,0.6864755
18.25147,16.98479,16.5289,16.63696,16.33264,8.025955e-05
25.03434,21.83968,20.42784,19.50303,19.11568,0.526643
25.31526,21.08436,20.67513,20.52757,20.73557,-4.059414e-06
20.19513,18.03977,17.02726,16.60369,16.24897,0.1102872
23.47265,21.90905,20.34986,19.48682,19.09294,0.5560504
18.46334,17.38607,16.9687,16.69466,16.52349,0.05301813
20.41644,18.48882,17.47161,17.00433,16.6443,0.1201855
23.21632,21.39796,21.20923,21.14279,21.37847,-0.000303594
19.19571,17.26015,16.32415,15.91476,15.54955,0.0998663
22.40156,21.14089,20.05979,19.27716,18.85403,0.4783393
23.76088,22.15661,21.4743,20.7114,20.18616,0.7758889
24.28407,24.25293,20.90105,19.77524,19.27597,0.7732108
19.42043,18.14097,17.62081,17.34298,17.12903,0.07335843
18.76288,16.90444,16.07233,15.66304,15.36086,0.06804641
18.20612,16.79983,16.22344,15.84702,15.55883,0.05516103
21.20792,20.78017,20.6283,20.54725,20.46313,2.188963
21.28135,21.26677,20.90273,20.79688,20.98907,1.413793
24.79586,16.43461,24.92102,15.40168,15.28631,0.003825434
19.46132,17.99586,17.4769,17.28466,17.18805,-0.0001050951
25.5777,23.31997,21.40303,20.36905,19.65965,-0.0001758737
19.08124,18.98819,18.80577,18.51793,18.5543,1.683916
21.76321,19.54705,18.67118,18.37126,18.21413,3.431721e-06
24.24862,24.3066,22.95284,22.39582,21.33713,0.859237
19.84017,18.38803,17.59465,17.10939,16.85937,0.1276646
24.03547,22.29124,21.13117,20.60345,20.41929,0.3655304
22.92259,22.89824,20.76207,19.74771,19.17642,0.5763543
24.52347,21.16825,19.53206,18.61283,18.08142,-0.000109428
26.17262,23.24043,21.5131,20.39145,19.50077,0.4683889
23.12699,21.87879,20.49388,19.5612,18.99917,0.5552175
22.20737,21.51724,21.29757,21.48941,21.70289,1.835026
23.05259,20.69828,19.28548,17.82758,17.02804,6.95141
22.23553,21.52619,20.18812,19.36503,18.95245,0.5393862
21.90156,21.19821,20.69852,20.07707,19.79089,1.510164
22.38667,20.45119,20.12669,19.93048,20.23195,-0.0005198016
20.70407,19.73782,19.38517,19.24459,19.17548,-0.0003595109
24.80751,21.31117,19.42198,18.74799,18.27614,0.424661
20.6516,20.51204,20.23315,20.11337,20.11308,1.35312
23.82672,22.2595,20.4732,19.65203,19.13196,0.498495
26.12301,22.57228,20.60933,19.46759,18.92517,0.6119661
24.42429,22.16655,20.47108,19.51862,19.06527,0.5431481
21.764,20.16316,19.54075,19.2544,19.08366,0.0002905288
21.81457,21.23882,21.02876,20.9926,20.62013,-0.0003508948
23.53074,21.37648,19.4482,18.85283,18.38719,0.3648253
17.44135,16.27138,15.8103,15.56144,15.43813,0.03189088
17.75458,16.21699,15.57501,15.26093,15.03199,0.02596897
22.29899,21.24792,20.75326,20.6991,21.24339,-0.0004842098
22.83927,21.29387,19.35701,18.68753,18.05711,0.4101531
20.10287,18.53158,17.65043,17.14946,16.81862,0.1831223
23.77546,22.69051,21.59393,20.56833,19.74682,0.469933
22.05791,20.82124,20.4455,20.31254,20.29318,0.0002855712
22.20167,20.55097,19.21991,18.64599,18.17089,0.2302613
23.38856,21.58714,20.74653,20.36509,19.95638,0.4292803
23.73362,22.60652,20.76279,19.66882,19.21569,0.5664276
23.90253,22.77639,21.05384,19.96294,19.37841,0.5575681
21.23219,20.62768,20.13431,19.78417,20.02694,1.468262
21.35963,21.20191,21.1283,20.97157,21.177,1.530299
20.51793,19.48347,19.05343,18.97098,18.91607,-0.0002988019
27.26783,22.5065,20.81999,19.66114,18.96063,0.7198187
23.67382,22.87144,21.25873,19.65635,18.71827,7.537788e-05
20.2126,18.12483,17.18279,16.68831,16.34429,0.05959292
20.13115,20.03844,19.86144,19.95349,20.28625,1.336313
25.88782,23.5808,21.7735,20.48175,19.53127,0.9112711
21.57166,21.37659,21.28922,21.074,20.80919,1.969085
23.37362,22.28572,20.85908,19.72086,19.17365,0.540758
19.52472,18.17562,17.39784,16.92937,16.71541,0.1471375
25.13725,23.66276,22.35818,20.75238,19.94516,0.7461753
22.10196,21.26411,20.90123,20.92631,20.54675,2.233007
24.63465,19.93812,18.90769,18.42193,18.55325,-0.0001215415
19.64933,18.34976,17.79616,17.56941,17.46678,-0.0003495076
22.04567,21.803,21.65006,21.58001,21.00802,1.032683
21.08689,20.86912,20.78868,20.63469,20.90628,1.536425
16.73895,15.32383,14.61948,14.23762,13.99211,0.06505558
19.1216,18.90818,18.47611,18.34574,18.33107,1.325417
21.96499,21.76823,21.94691,21.41045,21.3309,2.058724
17.9043,16.2713,15.66687,15.48862,15.38126,-8.748571e-05
23.31567,22.32714,20.42587,19.25985,18.79424,0.5945318
25.81475,22.66968,21.12096,19.83016,19.23254,0.6273749
19.95552,19.56075,19.55416,19.29784,19.20785,1.77277
22.37103,22.64036,21.36228,19.98482,19.50402,0.6493225
22.08211,21.36665,21.21091,21.19031,20.99242,0.0001020817
22.45723,21.18252,20.1053,19.30458,19.9005,0.1276817
24.24163,23.57905,23.63867,22.84407,22.37457,1.357589
21.99932,21.92834,21.82283,21.45502,21.22548,2.003889
23.23198,22.70071,20.86322,19.99247,19.69689,0.5334207
22.47173,21.55539,21.3121,21.0968,21.3661,0.01657041
21.60685,21.01922,20.60138,20.07684,19.79429,1.808758
22.76694,21.73717,20.23994,19.44306,19.01382,0.4578567
21.73329,18.93353,17.84032,17.47865,17.25884,2.11691e-05
20.4818,20.25138,19.95648,19.85436,19.50459,1.063686
23.16993,22.08823,20.20683,19.13538,18.58475,0.5774065
22.05307,19.26985,17.8009,16.93318,16.469,-0.0001133878
22.56038,20.62004,18.97843,18.23851,17.94751,0.3029283
18.52542,17.49271,17.14818,16.91169,16.79573,0.04392403
22.03963,20.83825,18.98254,18.31438,17.92883,0.3994967
26.13619,22.5853,21.26073,20.77354,20.6891,-0.0001681253
25.34027,24.49145,22.03862,20.67347,19.95645,0.6501799
22.32106,22.02424,21.76629,21.52865,22.19885,1.401105
25.46136,22.22318,20.33288,19.41164,18.92542,0.5146983
23.33448,22.78718,21.84526,20.38315,19.30871,0.7365094
23.53213,22.46601,20.56052,19.49722,18.80781,0.5372863
23.14462,22.67867,20.88691,19.88242,19.31852,0.5654336
23.29316,22.74215,21.0317,20.0414,19.48946,0.5551643
20.70893,18.15122,17.08817,16.64765,16.39925,2.488106e-05
21.1487,20.79554,20.23565,20.14418,20.01681,1.224989
23.21369,25.02537,21.56516,20.49765,19.73422,0.5592866
21.1928,19.603,18.15534,17.59688,17.20125,0.2722793
21.40486,19.05194,17.56139,17.02583,16.64558,0.2142105
20.68401,19.05083,18.29841,18.05839,17.9067,-0.0002303303
21.46251,21.35847,20.88753,20.79766,20.4986,1.319453
16.75653,15.20224,14.72921,14.48143,14.39446,9.128026e-05
22.21255,22.03767,22.99727,21.07346,20.84365,0.8931487
24.90354,21.02793,19.15227,18.48944,18.00987,0.3648935
19.58327,18.22169,17.29066,16.80791,16.54447,0.1864194
22.25959,19.55483,17.98836,17.48162,17.09763,0.2570845
21.72682,21.15999,20.90001,20.84623,20.60222,0.8808205
25.61576,22.59896,20.89613,20.04465,19.62867,0.4977598
19.89437,18.68894,18.09501,17.76015,17.65408,0.07428761
24.94803,22.10108,20.43218,19.3718,18.95304,0.5461251
21.60837,20.5416,20.24769,20.1526,20.34632,-0.0004230227
24.502,20.62327,18.85927,18.2974,17.85847,0.3460357
19.04679,17.76332,17.06712,16.69044,16.47493,0.1043704
25.99977,23.60996,22.12285,22.15851,21.32834,0.8196211
23.15641,21.65902,21.37531,21.41365,21.81942,3.000484
19.15754,18.09031,17.689,17.52326,17.43711,-0.0003137528
22.13933,21.36345,21.41241,21.27486,21.76692,0.02565475
22.56687,22.31787,23.04486,21.58004,21.80127,0.8335341
25.42406,23.62681,22.12763,20.73735,19.87254,0.7036645
17.78912,16.41295,15.7565,15.39311,15.13906,0.04304929
23.07476,21.5038,19.8724,19.10491,18.80954,0.422746
18.49987,17.31774,16.76996,16.4061,16.20144,0.121987
20.58755,19.99786,18.9931,18.44983,18.31293,0.614188
23.37396,21.9387,20.33581,19.46042,18.92364,0.4899996
24.30114,23.85136,22.32323,21.21528,18.77478,8.298545e-05
18.21447,17.26295,16.97738,16.87874,16.87443,-0.0001014491
18.98228,17.41271,16.62127,16.29815,16.13672,-0.0001175474
23.43784,23.34069,21.79843,20.64391,19.68096,0.7088932
21.79298,19.52959,18.13841,17.32253,16.88529,3.598533e-05
23.51134,20.95613,19.46599,20.34817,17.93909,-0.0004820206
22.88321,22.63056,20.7047,19.47124,19.02155,0.5747654
22.15972,21.16085,20.35256,19.61566,19.16974,0.6617363
22.78366,20.78159,19.02605,18.33373,17.91888,0.3938307
21.08112,19.75831,19.43093,19.24792,19.27397,4.184221
20.28452,18.47335,17.53583,17.09782,16.77618,0.09578194
22.28337,21.01454,20.00468,19.32677,19.02918,4.217103
20.40482,18.9358,17.60302,17.07004,16.66224,0.2231872
22.20611,20.54364,20.18372,19.94995,19.82272,0.0003782809
22.47707,19.98365,18.93211,18.48928,18.15397,0.1571158
21.38172,19.05559,17.52997,16.97458,16.60133,0.2805853
27.57987,22.16598,20.77178,19.54717,19.17432,0.6316014
18.15135,16.55867,15.91325,15.68192,15.57441,5.443504e-05
21.73558,21.59007,19.74539,18.91173,18.42896,0.4693107
20.82602,19.76036,19.24888,18.94525,18.77079,0.1637982
23.33458,19.87939,18.09224,17.47886,17.04301,0.340201
21.62826,21.15904,20.02001,19.13519,18.62478,0.6136312
22.25112,20.2813,18.60792,18.04378,17.61365,0.337128
24.20741,21.73086,20.08167,19.3041,18.88542,0.4589006
22.72963,22.7791,22.44142,22.24348,21.80372,0.8090373
21.34521,21.16505,20.86655,20.47511,20.20598,1.429166
17.88012,16.95629,16.65887,16.53595,16.51849,-0.0004204233
20.53551,20.53158,20.36257,20.22633,20.02182,1.45417
24.63465,22.15786,20.34797,19.48421,19.83324,-5.796368e-05
21.05621,18.92207,17.71783,17.15768,16.70221,0.1410581
23.27617,22.16037,22.16919,21.55673,21.32946,0.915786
20.62782,20.02336,19.41531,19.20996,18.76213,0.2998648
21.18571,20.88366,20.833,20.52462,20.33967,1.906888
19.64117,18.0716,17.22396,16.72653,16.35225,0.07283764
23.91188,23.09675,21.2597,20.05613,19.39358,0.7412531
24.68205,23.48636,21.48476,20.37072,19.63379,0.7425213
19.41384,17.32545,16.12818,15.64185,15.22439,0.1427868
22.39605,21.77119,20.66094,20.35112,19.61859,0.8657548
19.82005,18.90683,18.51219,18.36684,18.42989,-0.0004025856
22.66492,19.8234,18.88902,18.56176,18.36314,-9.223288e-05
19.97972,18.72734,18.25008,17.91052,17.85319,0.09102788
23.6695,22.11477,20.79791,19.88733,19.51108,0.5694876
22.07718,20.72613,20.53382,20.4883,20.47537,-0.000551878
20.59617,20.58468,20.45927,20.3144,20.4811,1.50687
21.6513,18.61581,18.31579,18.08799,17.94589,-0.0001048971
22.81534,21.88071,20.47378,19.61311,19.35161,0.6332482
22.89692,22.10248,22.49764,22.11956,21.27375,2.36395
23.54911,23.52975,22.15826,21.73927,22.35056,0.3810915
21.79282,19.49421,18.75026,18.01982,17.65656,0.000124766
24.5605,23.70446,21.81217,20.60292,19.91778,0.6639728
22.7353,23.0458,21.43052,20.34594,19.58632,0.5368499
18.35546,16.92243,16.22631,15.79246,15.53457,0.0695468
20.02907,19.65036,19.46309,19.30988,19.43551,1.470652
21.83181,21.60211,21.41002,21.18532,21.11163,1.008196
23.14913,21.72771,20.04548,19.16364,18.78115,0.4758812
19.7779,18.36868,17.55081,17.16459,16.82294,0.1293851
25.68185,22.76258,22.35654,21.58219,21.27428,0.7398763
24.53656,25.53192,23.94496,22.05672,20.20973,7.813342e-05
20.27654,18.35246,17.19727,16.73867,16.3813,0.1598233
21.22719,18.74043,17.29778,16.73196,16.40466,0.2346147
23.16923,21.74764,21.50823,21.81006,21.5581,2.926326
25.16598,23.65146,22.91103,21.2125,20.50542,0.7823905
22.68258,22.55585,22.06968,20.70457,20.58433,0.8439269
25.12788,21.59064,19.9606,19.03206,18.63324,0.5492514
22.54858,21.80025,20.58732,19.65632,19.45279,0.6547897
25.58382,22.14635,20.71117,19.46334,18.75581,-0.0001502128
22.96141,23.45821,21.77951,20.62696,19.73028,0.7422019
23.13733,24.2863,22.33487,21.10102,19.91216,0.9050895
22.43388,22.54521,22.15481,21.545,20.86617,0.96443
23.061,20.97024,19.22835,18.56618,18.1337,0.3420445
22.59514,22.17358,20.44696,19.29348,18.78544,0.5872868
21.95179,20.90683,20.38692,20.21049,20.09687,-0.0001299937
23.65413,20.832,19.0231,18.3788,18.00681,0.3295651
24.56709,21.76705,21.17773,21.23275,20.41492,0.0004767667
23.86938,22.86266,22.38928,22.28775,21.5182,1.037546
24.65275,22.26296,20.71803,18.88839,17.90674,0.0001658679
19.63841,18.44614,17.6295,17.19907,16.90124,0.1638504
18.80333,17.51065,16.80323,16.40258,16.10435,0.1108541
